restaurant_id,item_name,category,price
7,Lemonade,Beverage,14.25
88,Cheesecake,Dessert,12.91
50,Paneer Butter Masala,Main Course,4.32
33,Biryani,Main Course,15.24
67,Mango Shake,Beverage,29.64
15,Mango Shake,Beverage,27.51
17,Paneer Butter Masala,Main Course,18.7
29,Cold Coffee,Beverage,17.13
81,Brownie,Dessert,29.66
81,Brownie,Dessert,4.33
65,Cheesecake,Dessert,17.38
19,Paneer Burger,Burger,7.25
57,Fried Rice,Main Course,17.89
23,Chicken Burger,Burger,20.22
27,Coke,Beverage,16.91
54,Cheese Burger,Burger,8.93
63,Farmhouse Pizza,Pizza,11.45
71,Cheese Burger,Burger,8.53
40,Margherita Pizza,Pizza,28.55
97,Pepperoni Pizza,Pizza,14.64
52,Butter Chicken,Main Course,8.76
89,Veg Burger,Burger,14.61
62,Butter Chicken,Main Course,24.35
72,Chicken Burger,Burger,10.09
83,Biryani,Main Course,23.84
42,Paneer Butter Masala,Main Course,7.07
57,Lemonade,Beverage,13.39
84,Pepperoni Pizza,Pizza,21.3
24,Mango Shake,Beverage,17.13
21,Mango Shake,Beverage,25.34
21,Veg Supreme,Pizza,17.38
54,Farmhouse Pizza,Pizza,24.04
11,Farmhouse Pizza,Pizza,24.0
90,Veg Burger,Burger,9.0
59,Veg Supreme,Pizza,13.57
35,Veg Supreme,Pizza,13.1
2,Coke,Beverage,9.97
53,Paneer Butter Masala,Main Course,29.07
29,Brownie,Dessert,24.65
56,Paneer Burger,Burger,19.63
91,Veg Supreme,Pizza,29.73
93,Cheese Burger,Burger,11.54
44,Gulab Jamun,Dessert,26.44
54,Ice Cream,Dessert,7.58
40,Butter Chicken,Main Course,10.52
85,Veg Supreme,Pizza,24.5
51,Biryani,Main Course,19.4
64,Veg Burger,Burger,8.38
95,Cheese Burger,Burger,5.71
29,Gulab Jamun,Dessert,23.8
77,Ice Cream,Dessert,26.19
46,Fried Rice,Main Course,19.7
70,Butter Chicken,Main Course,17.12
16,Gulab Jamun,Dessert,5.02
89,Paneer Butter Masala,Main Course,5.07
92,Biryani,Main Course,20.64
16,Lemonade,Beverage,17.87
3,Cheese Burger,Burger,9.53
55,Margherita Pizza,Pizza,4.33
10,Biryani,Main Course,23.77
27,Gulab Jamun,Dessert,5.65
85,Chicken Burger,Burger,5.7
40,Cold Coffee,Beverage,29.12
62,Gulab Jamun,Dessert,22.08
35,Cheese Burger,Burger,6.29
56,Gulab Jamun,Dessert,8.58
57,Butter Chicken,Main Course,7.06
22,Cheesecake,Dessert,10.68
77,Ice Cream,Dessert,27.65
2,Veg Burger,Burger,18.22
89,Farmhouse Pizza,Pizza,11.9
36,Gulab Jamun,Dessert,22.14
39,Cheesecake,Dessert,17.92
43,Gulab Jamun,Dessert,22.99
41,Margherita Pizza,Pizza,12.23
71,Brownie,Dessert,14.63
6,Paneer Burger,Burger,9.59
20,Biryani,Main Course,17.9
79,Mango Shake,Beverage,24.82
46,Paneer Burger,Burger,15.45
88,Brownie,Dessert,29.26
37,Brownie,Dessert,19.68
75,Cheese Burger,Burger,29.97
36,Biryani,Main Course,23.62
34,Coke,Beverage,17.86
11,Fried Rice,Main Course,13.69
92,Cold Coffee,Beverage,27.49
100,Lemonade,Beverage,20.52
28,Chicken Burger,Burger,9.58
9,Margherita Pizza,Pizza,6.73
8,Lemonade,Beverage,15.41
22,Biryani,Main Course,12.31
11,Brownie,Dessert,29.64
27,Paneer Burger,Burger,27.04
80,Margherita Pizza,Pizza,22.37
29,Paneer Butter Masala,Main Course,23.62
84,Lemonade,Beverage,9.05
96,Biryani,Main Course,24.56
80,Cheesecake,Dessert,21.87
75,Fried Rice,Main Course,23.94
46,Gulab Jamun,Dessert,5.71
18,Farmhouse Pizza,Pizza,26.78
62,Biryani,Main Course,16.58
34,Gulab Jamun,Dessert,10.63
78,Cheese Burger,Burger,5.66
70,Gulab Jamun,Dessert,24.31
49,Biryani,Main Course,26.38
12,Cold Coffee,Beverage,7.62
36,Lemonade,Beverage,23.37
19,Margherita Pizza,Pizza,25.31
4,Pepperoni Pizza,Pizza,16.59
98,Paneer Butter Masala,Main Course,5.47
73,Paneer Burger,Burger,11.24
60,Gulab Jamun,Dessert,6.24
29,Coke,Beverage,19.39
26,Veg Burger,Burger,10.48
54,Chicken Burger,Burger,13.18
86,Paneer Burger,Burger,26.95
1,Veg Supreme,Pizza,24.78
58,Biryani,Main Course,6.77
55,Mango Shake,Beverage,21.06
62,Pepperoni Pizza,Pizza,19.86
41,Farmhouse Pizza,Pizza,15.08
50,Biryani,Main Course,5.64
82,Margherita Pizza,Pizza,23.51
49,Pepperoni Pizza,Pizza,25.45
11,Paneer Burger,Burger,25.39
28,Coke,Beverage,15.26
25,Cheesecake,Dessert,4.66
15,Veg Burger,Burger,26.55
92,Fried Rice,Main Course,5.9
54,Margherita Pizza,Pizza,13.71
23,Veg Supreme,Pizza,5.28
71,Cold Coffee,Beverage,9.7
31,Gulab Jamun,Dessert,25.75
89,Lemonade,Beverage,5.62
49,Butter Chicken,Main Course,9.01
17,Farmhouse Pizza,Pizza,8.1
38,Pepperoni Pizza,Pizza,6.79
41,Farmhouse Pizza,Pizza,21.06
78,Chicken Burger,Burger,25.63
16,Paneer Butter Masala,Main Course,23.51
47,Paneer Burger,Burger,14.8
84,Farmhouse Pizza,Pizza,22.12
54,Fried Rice,Main Course,4.69
63,Brownie,Dessert,13.16
76,Ice Cream,Dessert,12.54
58,Farmhouse Pizza,Pizza,22.12
22,Butter Chicken,Main Course,23.25
60,Cheesecake,Dessert,9.54
19,Chicken Burger,Burger,14.8
87,Coke,Beverage,24.48
52,Coke,Beverage,9.61
43,Lemonade,Beverage,9.73
83,Pepperoni Pizza,Pizza,13.27
37,Brownie,Dessert,5.05
59,Cold Coffee,Beverage,25.07
79,Mango Shake,Beverage,14.2
9,Cheese Burger,Burger,21.11
9,Veg Burger,Burger,12.23
98,Chicken Burger,Burger,27.22
100,Brownie,Dessert,12.14
32,Brownie,Dessert,14.42
52,Veg Supreme,Pizza,24.26
69,Paneer Burger,Burger,27.35
74,Cheesecake,Dessert,11.98
75,Lemonade,Beverage,8.16
30,Brownie,Dessert,7.41
1,Gulab Jamun,Dessert,26.68
45,Paneer Burger,Burger,8.96
84,Cheese Burger,Burger,28.06
91,Cold Coffee,Beverage,25.36
56,Veg Supreme,Pizza,13.66
32,Gulab Jamun,Dessert,29.92
30,Brownie,Dessert,17.89
81,Coke,Beverage,13.45
66,Brownie,Dessert,9.62
83,Paneer Butter Masala,Main Course,19.72
48,Lemonade,Beverage,22.6
65,Cheesecake,Dessert,9.13
73,Veg Burger,Burger,6.6
31,Ice Cream,Dessert,4.75
37,Gulab Jamun,Dessert,27.08
9,Fried Rice,Main Course,28.01
90,Pepperoni Pizza,Pizza,27.87
1,Brownie,Dessert,16.82
59,Veg Supreme,Pizza,10.58
23,Paneer Burger,Burger,27.32
19,Veg Burger,Burger,7.18
91,Cold Coffee,Beverage,12.24
92,Cheese Burger,Burger,28.19
19,Pepperoni Pizza,Pizza,29.9
85,Fried Rice,Main Course,27.22
28,Veg Burger,Burger,14.51
94,Gulab Jamun,Dessert,15.28
68,Veg Supreme,Pizza,14.27
49,Veg Supreme,Pizza,12.46
91,Lemonade,Beverage,13.25
8,Cheese Burger,Burger,17.98
57,Ice Cream,Dessert,18.87
46,Paneer Butter Masala,Main Course,17.25
35,Pepperoni Pizza,Pizza,20.54
24,Veg Burger,Burger,4.48
72,Coke,Beverage,22.34
73,Paneer Butter Masala,Main Course,11.65
70,Butter Chicken,Main Course,24.91
56,Fried Rice,Main Course,7.16
29,Cheesecake,Dessert,7.37
82,Lemonade,Beverage,18.9
6,Cheesecake,Dessert,5.19
7,Veg Burger,Burger,12.48
15,Paneer Burger,Burger,13.5
89,Fried Rice,Main Course,15.8
94,Chicken Burger,Burger,19.87
95,Veg Supreme,Pizza,13.79
86,Lemonade,Beverage,4.55
56,Pepperoni Pizza,Pizza,8.52
72,Chicken Burger,Burger,28.28
79,Fried Rice,Main Course,6.28
19,Farmhouse Pizza,Pizza,6.62
15,Veg Burger,Burger,19.27
61,Farmhouse Pizza,Pizza,18.22
32,Lemonade,Beverage,6.29
10,Lemonade,Beverage,13.37
7,Margherita Pizza,Pizza,15.93
33,Biryani,Main Course,16.37
91,Gulab Jamun,Dessert,7.48
49,Cheese Burger,Burger,23.37
18,Biryani,Main Course,29.27
33,Butter Chicken,Main Course,6.77
56,Fried Rice,Main Course,28.99
71,Chicken Burger,Burger,9.17
96,Biryani,Main Course,29.83
65,Gulab Jamun,Dessert,21.42
16,Veg Burger,Burger,21.45
19,Butter Chicken,Main Course,22.52
42,Cheese Burger,Burger,28.05
81,Brownie,Dessert,15.44
25,Cold Coffee,Beverage,25.27
98,Veg Burger,Burger,19.26
32,Fried Rice,Main Course,22.09
27,Cold Coffee,Beverage,4.42
64,Margherita Pizza,Pizza,4.5
95,Mango Shake,Beverage,10.46
51,Paneer Burger,Burger,3.77
24,Chicken Burger,Burger,8.37
36,Lemonade,Beverage,13.52
46,Gulab Jamun,Dessert,17.48
64,Mango Shake,Beverage,20.24
96,Chicken Burger,Burger,6.71
93,Chicken Burger,Burger,23.14
55,Cold Coffee,Beverage,27.65
80,Chicken Burger,Burger,27.1
20,Cold Coffee,Beverage,22.96
78,Ice Cream,Dessert,4.06
71,Paneer Burger,Burger,14.66
52,Cheesecake,Dessert,22.99
47,Veg Supreme,Pizza,28.16
87,Farmhouse Pizza,Pizza,26.3
32,Paneer Butter Masala,Main Course,21.49
81,Gulab Jamun,Dessert,9.88
75,Brownie,Dessert,17.3
96,Biryani,Main Course,13.13
48,Cheesecake,Dessert,20.45
84,Chicken Burger,Burger,23.77
97,Butter Chicken,Main Course,27.59
2,Brownie,Dessert,25.4
15,Paneer Butter Masala,Main Course,23.17
10,Lemonade,Beverage,15.55
85,Biryani,Main Course,16.48
60,Lemonade,Beverage,21.08
19,Cheese Burger,Burger,5.12
98,Paneer Butter Masala,Main Course,19.38
24,Chicken Burger,Burger,17.78
33,Coke,Beverage,13.78
34,Pepperoni Pizza,Pizza,11.53
7,Butter Chicken,Main Course,24.53
30,Veg Supreme,Pizza,27.59
82,Margherita Pizza,Pizza,26.1
20,Cheesecake,Dessert,4.49
53,Farmhouse Pizza,Pizza,17.63
47,Margherita Pizza,Pizza,23.98
67,Cold Coffee,Beverage,9.97
68,Farmhouse Pizza,Pizza,19.18
33,Paneer Burger,Burger,18.48
56,Gulab Jamun,Dessert,22.26
12,Margherita Pizza,Pizza,15.4
38,Paneer Burger,Burger,23.06
73,Cheesecake,Dessert,9.51
83,Farmhouse Pizza,Pizza,24.41
2,Margherita Pizza,Pizza,20.01
97,Farmhouse Pizza,Pizza,13.06
87,Biryani,Main Course,12.63
46,Butter Chicken,Main Course,9.66
63,Chicken Burger,Burger,7.7
87,Lemonade,Beverage,12.39
4,Pepperoni Pizza,Pizza,11.79
20,Farmhouse Pizza,Pizza,10.33
83,Ice Cream,Dessert,4.78
29,Cheese Burger,Burger,5.25
97,Pepperoni Pizza,Pizza,18.7
49,Lemonade,Beverage,7.53
54,Cheesecake,Dessert,20.94
63,Gulab Jamun,Dessert,25.83
15,Ice Cream,Dessert,11.63
48,Butter Chicken,Main Course,18.74
9,Pepperoni Pizza,Pizza,9.73
16,Paneer Burger,Burger,11.37
88,Biryani,Main Course,21.77
51,Margherita Pizza,Pizza,3.73
67,Lemonade,Beverage,16.21
80,Paneer Butter Masala,Main Course,11.06
25,Biryani,Main Course,24.1
34,Ice Cream,Dessert,28.23
16,Farmhouse Pizza,Pizza,8.48
97,Margherita Pizza,Pizza,9.83
65,Veg Supreme,Pizza,13.32
27,Paneer Butter Masala,Main Course,28.41
46,Chicken Burger,Burger,12.95
61,Butter Chicken,Main Course,6.47
25,Farmhouse Pizza,Pizza,20.84
22,Gulab Jamun,Dessert,10.14
7,Chicken Burger,Burger,5.42
49,Cold Coffee,Beverage,6.5
71,Mango Shake,Beverage,29.29
64,Farmhouse Pizza,Pizza,8.59
72,Cheese Burger,Burger,5.28
35,Brownie,Dessert,16.55
49,Paneer Butter Masala,Main Course,20.82
4,Butter Chicken,Main Course,11.63
52,Pepperoni Pizza,Pizza,25.68
62,Lemonade,Beverage,7.2
9,Paneer Burger,Burger,14.37
68,Lemonade,Beverage,29.4
25,Margherita Pizza,Pizza,22.28
57,Ice Cream,Dessert,20.16
74,Coke,Beverage,6.3
14,Biryani,Main Course,14.52
67,Cold Coffee,Beverage,17.38
15,Farmhouse Pizza,Pizza,5.83
49,Fried Rice,Main Course,11.57
96,Ice Cream,Dessert,8.56
32,Mango Shake,Beverage,11.76
70,Mango Shake,Beverage,9.92
30,Cheese Burger,Burger,28.29
87,Mango Shake,Beverage,20.34
87,Pepperoni Pizza,Pizza,27.49
44,Lemonade,Beverage,29.75
4,Pepperoni Pizza,Pizza,28.92
39,Fried Rice,Main Course,22.91
35,Cheesecake,Dessert,23.42
10,Veg Burger,Burger,6.82
71,Pepperoni Pizza,Pizza,15.38
83,Cheesecake,Dessert,14.72
98,Farmhouse Pizza,Pizza,28.31
100,Coke,Beverage,15.44
73,Pepperoni Pizza,Pizza,12.2
40,Gulab Jamun,Dessert,4.13
92,Paneer Burger,Burger,27.78
39,Cold Coffee,Beverage,29.9
49,Farmhouse Pizza,Pizza,14.42
66,Paneer Butter Masala,Main Course,8.23
20,Chicken Burger,Burger,9.58
28,Veg Supreme,Pizza,24.45
18,Gulab Jamun,Dessert,11.62
94,Paneer Butter Masala,Main Course,6.95
52,Ice Cream,Dessert,23.42
8,Biryani,Main Course,22.06
76,Coke,Beverage,18.16
21,Chicken Burger,Burger,23.85
3,Farmhouse Pizza,Pizza,4.97
85,Fried Rice,Main Course,17.44
57,Veg Burger,Burger,18.38
13,Cheesecake,Dessert,21.33
83,Chicken Burger,Burger,10.65
24,Veg Burger,Burger,23.56
43,Mango Shake,Beverage,13.35
42,Pepperoni Pizza,Pizza,13.87
77,Brownie,Dessert,4.57
42,Gulab Jamun,Dessert,16.08
37,Butter Chicken,Main Course,9.55
96,Gulab Jamun,Dessert,8.49
10,Cold Coffee,Beverage,12.04
13,Cheese Burger,Burger,9.83
63,Gulab Jamun,Dessert,8.51
22,Cold Coffee,Beverage,26.78
14,Gulab Jamun,Dessert,29.16
4,Fried Rice,Main Course,6.36
81,Coke,Beverage,8.73
27,Cheesecake,Dessert,8.32
2,Veg Supreme,Pizza,16.49
87,Lemonade,Beverage,28.34
75,Margherita Pizza,Pizza,7.29
53,Margherita Pizza,Pizza,15.19
32,Paneer Burger,Burger,6.83
13,Pepperoni Pizza,Pizza,23.23
93,Farmhouse Pizza,Pizza,18.55
3,Cheesecake,Dessert,22.48
76,Cold Coffee,Beverage,9.18
57,Ice Cream,Dessert,8.6
2,Farmhouse Pizza,Pizza,3.45
5,Chicken Burger,Burger,26.88
71,Cheese Burger,Burger,18.43
59,Margherita Pizza,Pizza,7.79
99,Cold Coffee,Beverage,8.71
64,Lemonade,Beverage,4.58
20,Margherita Pizza,Pizza,17.64
89,Veg Burger,Burger,6.61
9,Biryani,Main Course,14.69
51,Brownie,Dessert,13.08
50,Ice Cream,Dessert,13.77
6,Paneer Burger,Burger,9.92
87,Butter Chicken,Main Course,13.64
22,Mango Shake,Beverage,29.36
22,Chicken Burger,Burger,6.75
60,Ice Cream,Dessert,24.1
76,Cold Coffee,Beverage,21.27
50,Pepperoni Pizza,Pizza,23.98
93,Lemonade,Beverage,27.8
13,Cold Coffee,Beverage,7.49
83,Lemonade,Beverage,27.39
88,Fried Rice,Main Course,9.66
80,Chicken Burger,Burger,7.51
62,Veg Burger,Burger,14.57
69,Fried Rice,Main Course,19.13
44,Margherita Pizza,Pizza,22.54
8,Farmhouse Pizza,Pizza,3.09
71,Veg Supreme,Pizza,16.77
66,Paneer Burger,Burger,26.9
6,Lemonade,Beverage,15.13
93,Margherita Pizza,Pizza,23.16
43,Farmhouse Pizza,Pizza,24.58
99,Veg Supreme,Pizza,3.92
59,Lemonade,Beverage,7.64
8,Paneer Burger,Burger,27.31
48,Veg Supreme,Pizza,7.98
61,Biryani,Main Course,22.18
72,Veg Burger,Burger,10.37
99,Brownie,Dessert,24.78
32,Biryani,Main Course,23.98
46,Cheese Burger,Burger,12.13
98,Lemonade,Beverage,15.32
46,Cheese Burger,Burger,24.65
22,Cheese Burger,Burger,17.06
44,Cheese Burger,Burger,14.56
42,Pepperoni Pizza,Pizza,17.74
96,Pepperoni Pizza,Pizza,7.17
42,Lemonade,Beverage,29.18
7,Veg Supreme,Pizza,8.78
97,Paneer Burger,Burger,3.24
98,Margherita Pizza,Pizza,7.44
31,Veg Burger,Burger,27.78
22,Paneer Butter Masala,Main Course,16.08
15,Butter Chicken,Main Course,10.44
72,Veg Supreme,Pizza,16.66
91,Ice Cream,Dessert,23.83
74,Mango Shake,Beverage,11.29
72,Veg Burger,Burger,5.08
35,Cheese Burger,Burger,19.23
2,Ice Cream,Dessert,15.18
9,Margherita Pizza,Pizza,20.65
65,Cold Coffee,Beverage,16.19
70,Farmhouse Pizza,Pizza,22.41
22,Fried Rice,Main Course,9.71
29,Paneer Butter Masala,Main Course,27.11
24,Biryani,Main Course,15.9
47,Brownie,Dessert,14.64
38,Biryani,Main Course,4.39
56,Cold Coffee,Beverage,25.78
35,Brownie,Dessert,14.2
38,Cheesecake,Dessert,10.37
9,Biryani,Main Course,27.5
39,Coke,Beverage,19.47
2,Butter Chicken,Main Course,7.95
100,Mango Shake,Beverage,3.25
71,Biryani,Main Course,22.43
32,Lemonade,Beverage,9.32
30,Cheesecake,Dessert,3.63
18,Cheese Burger,Burger,17.24
45,Veg Burger,Burger,5.13
17,Farmhouse Pizza,Pizza,25.41
20,Biryani,Main Course,14.05
97,Veg Burger,Burger,21.27
63,Fried Rice,Main Course,4.61
78,Veg Burger,Burger,22.34
63,Farmhouse Pizza,Pizza,12.75
71,Veg Supreme,Pizza,19.07
77,Paneer Burger,Burger,21.95
98,Paneer Burger,Burger,22.35
17,Coke,Beverage,3.16
93,Gulab Jamun,Dessert,13.66
91,Lemonade,Beverage,6.8
13,Fried Rice,Main Course,5.02
13,Brownie,Dessert,20.85
83,Farmhouse Pizza,Pizza,5.03
12,Fried Rice,Main Course,18.23
25,Cheese Burger,Burger,4.92
19,Farmhouse Pizza,Pizza,14.09
100,Veg Supreme,Pizza,26.62
33,Biryani,Main Course,6.27
84,Chicken Burger,Burger,22.8
9,Veg Supreme,Pizza,27.48
98,Fried Rice,Main Course,25.15
77,Veg Supreme,Pizza,4.21
64,Cheesecake,Dessert,10.99
22,Ice Cream,Dessert,4.08
45,Paneer Butter Masala,Main Course,21.95
15,Lemonade,Beverage,26.84
29,Ice Cream,Dessert,13.81
45,Farmhouse Pizza,Pizza,21.3
21,Veg Supreme,Pizza,14.39
22,Ice Cream,Dessert,5.22
57,Chicken Burger,Burger,20.39
39,Coke,Beverage,4.44
46,Brownie,Dessert,14.49
39,Lemonade,Beverage,26.16
19,Chicken Burger,Burger,26.12
1,Coke,Beverage,28.3
77,Lemonade,Beverage,18.69
21,Cheesecake,Dessert,8.51
87,Farmhouse Pizza,Pizza,25.27
76,Veg Burger,Burger,10.52
7,Mango Shake,Beverage,21.04
14,Mango Shake,Beverage,17.0
99,Paneer Butter Masala,Main Course,24.29
47,Cheesecake,Dessert,27.79
96,Fried Rice,Main Course,9.49
72,Farmhouse Pizza,Pizza,5.28
92,Cheesecake,Dessert,6.72
48,Ice Cream,Dessert,18.98
99,Veg Burger,Burger,5.74
37,Paneer Burger,Burger,15.03
28,Cold Coffee,Beverage,22.11
85,Brownie,Dessert,9.3
8,Coke,Beverage,15.2
76,Paneer Burger,Burger,25.32
12,Gulab Jamun,Dessert,22.15
2,Chicken Burger,Burger,16.09
60,Ice Cream,Dessert,20.55
31,Cheese Burger,Burger,14.77
38,Cheesecake,Dessert,12.18
64,Veg Burger,Burger,29.24
95,Butter Chicken,Main Course,19.25
67,Farmhouse Pizza,Pizza,8.74
80,Chicken Burger,Burger,8.75
55,Veg Supreme,Pizza,29.71
79,Fried Rice,Main Course,18.12
25,Fried Rice,Main Course,18.1
84,Margherita Pizza,Pizza,10.25
59,Margherita Pizza,Pizza,25.36
51,Cold Coffee,Beverage,26.87
26,Lemonade,Beverage,19.3
25,Brownie,Dessert,17.35
29,Veg Burger,Burger,3.2
52,Paneer Burger,Burger,21.02
97,Gulab Jamun,Dessert,27.23
19,Pepperoni Pizza,Pizza,16.9
33,Cold Coffee,Beverage,7.67
31,Veg Supreme,Pizza,10.05
43,Veg Burger,Burger,21.93
17,Paneer Butter Masala,Main Course,5.86
92,Paneer Butter Masala,Main Course,16.84
9,Veg Supreme,Pizza,21.16
100,Brownie,Dessert,29.39
90,Ice Cream,Dessert,13.73
4,Paneer Butter Masala,Main Course,15.11
50,Brownie,Dessert,22.57
72,Cheesecake,Dessert,14.77
9,Brownie,Dessert,26.65
29,Fried Rice,Main Course,16.45
55,Veg Burger,Burger,4.56
32,Mango Shake,Beverage,19.5
90,Farmhouse Pizza,Pizza,12.88
100,Paneer Butter Masala,Main Course,15.84
80,Brownie,Dessert,25.84
44,Brownie,Dessert,17.59
95,Veg Burger,Burger,9.9
4,Pepperoni Pizza,Pizza,16.28
77,Cheese Burger,Burger,12.19
26,Pepperoni Pizza,Pizza,22.13
13,Paneer Butter Masala,Main Course,18.87
64,Brownie,Dessert,17.91
92,Cheese Burger,Burger,19.13
25,Lemonade,Beverage,8.87
44,Lemonade,Beverage,16.5
73,Butter Chicken,Main Course,10.65
91,Butter Chicken,Main Course,19.75
19,Cheesecake,Dessert,25.4
62,Veg Burger,Burger,22.87
81,Paneer Butter Masala,Main Course,19.87
38,Veg Supreme,Pizza,6.95
89,Cheesecake,Dessert,19.32
18,Paneer Butter Masala,Main Course,10.34
28,Cheese Burger,Burger,6.86
99,Mango Shake,Beverage,22.22
9,Fried Rice,Main Course,14.43
11,Lemonade,Beverage,7.78
98,Farmhouse Pizza,Pizza,22.2
58,Veg Burger,Burger,9.77
88,Chicken Burger,Burger,14.65
26,Coke,Beverage,15.03
47,Coke,Beverage,22.15
12,Coke,Beverage,20.15
17,Paneer Burger,Burger,6.1
62,Paneer Burger,Burger,18.67
98,Paneer Burger,Burger,5.46
91,Pepperoni Pizza,Pizza,28.89
72,Cheesecake,Dessert,3.11
56,Veg Burger,Burger,11.67
42,Chicken Burger,Burger,18.57
13,Butter Chicken,Main Course,10.1
39,Butter Chicken,Main Course,20.84
78,Farmhouse Pizza,Pizza,16.36
3,Paneer Butter Masala,Main Course,29.27
26,Butter Chicken,Main Course,18.55
95,Lemonade,Beverage,20.44
72,Cheesecake,Dessert,11.52
63,Paneer Burger,Burger,8.85
59,Paneer Burger,Burger,23.93
72,Lemonade,Beverage,21.96
10,Butter Chicken,Main Course,11.42
68,Butter Chicken,Main Course,23.99
3,Cold Coffee,Beverage,19.27
54,Ice Cream,Dessert,20.6
48,Farmhouse Pizza,Pizza,25.35
93,Mango Shake,Beverage,7.72
37,Biryani,Main Course,16.72
81,Margherita Pizza,Pizza,23.55
71,Biryani,Main Course,16.79
73,Coke,Beverage,18.6
56,Coke,Beverage,4.0
66,Mango Shake,Beverage,14.77
78,Fried Rice,Main Course,20.17
47,Gulab Jamun,Dessert,27.94
84,Cheesecake,Dessert,12.45
33,Coke,Beverage,27.67
25,Butter Chicken,Main Course,22.81
36,Veg Burger,Burger,10.27
99,Farmhouse Pizza,Pizza,28.19
22,Cheesecake,Dessert,24.22
5,Fried Rice,Main Course,29.71
30,Farmhouse Pizza,Pizza,22.16
11,Fried Rice,Main Course,12.98
7,Coke,Beverage,28.92
69,Veg Burger,Burger,24.12
58,Farmhouse Pizza,Pizza,6.53
90,Farmhouse Pizza,Pizza,27.55
35,Gulab Jamun,Dessert,20.8
92,Margherita Pizza,Pizza,27.75
87,Gulab Jamun,Dessert,13.21
66,Fried Rice,Main Course,11.66
82,Paneer Burger,Burger,14.13
54,Butter Chicken,Main Course,20.2
49,Farmhouse Pizza,Pizza,16.1
38,Cheesecake,Dessert,11.65
21,Coke,Beverage,9.02
17,Veg Burger,Burger,15.63
89,Cold Coffee,Beverage,26.93
35,Veg Supreme,Pizza,28.82
23,Cheesecake,Dessert,26.14
61,Butter Chicken,Main Course,28.69
34,Paneer Butter Masala,Main Course,12.45
62,Veg Supreme,Pizza,25.7
72,Paneer Burger,Burger,15.79
78,Pepperoni Pizza,Pizza,23.41
61,Margherita Pizza,Pizza,22.71
14,Farmhouse Pizza,Pizza,14.71
29,Gulab Jamun,Dessert,11.94
45,Lemonade,Beverage,12.15
44,Margherita Pizza,Pizza,23.61
24,Margherita Pizza,Pizza,10.13
88,Brownie,Dessert,23.97
4,Fried Rice,Main Course,9.58
59,Veg Burger,Burger,13.41
25,Chicken Burger,Burger,22.73
74,Ice Cream,Dessert,18.1
23,Veg Burger,Burger,3.6
50,Pepperoni Pizza,Pizza,18.24
77,Coke,Beverage,13.49
95,Brownie,Dessert,16.3
39,Mango Shake,Beverage,3.69
23,Veg Burger,Burger,10.27
15,Gulab Jamun,Dessert,9.58
48,Biryani,Main Course,20.23
1,Pepperoni Pizza,Pizza,10.4
9,Veg Supreme,Pizza,26.77
35,Cold Coffee,Beverage,16.68
32,Fried Rice,Main Course,25.07
38,Veg Supreme,Pizza,27.83
95,Butter Chicken,Main Course,3.65
67,Gulab Jamun,Dessert,18.73
68,Paneer Butter Masala,Main Course,25.59
60,Margherita Pizza,Pizza,29.26
1,Cheese Burger,Burger,13.68
35,Veg Supreme,Pizza,12.98
68,Cheesecake,Dessert,22.18
80,Mango Shake,Beverage,7.26
32,Margherita Pizza,Pizza,20.98
20,Cheese Burger,Burger,25.91
36,Cold Coffee,Beverage,10.34
92,Fried Rice,Main Course,7.21
35,Paneer Butter Masala,Main Course,15.53
12,Paneer Burger,Burger,28.65
76,Lemonade,Beverage,14.96
10,Veg Burger,Burger,25.58
95,Pepperoni Pizza,Pizza,9.13
13,Mango Shake,Beverage,4.53
77,Brownie,Dessert,24.34
71,Veg Burger,Burger,18.66
80,Brownie,Dessert,11.17
62,Brownie,Dessert,11.51
56,Veg Supreme,Pizza,14.78
62,Margherita Pizza,Pizza,14.38
48,Paneer Burger,Burger,27.3
87,Cheesecake,Dessert,29.74
65,Butter Chicken,Main Course,6.25
58,Ice Cream,Dessert,19.33
85,Gulab Jamun,Dessert,7.56
19,Veg Supreme,Pizza,27.94
24,Fried Rice,Main Course,16.22
70,Chicken Burger,Burger,8.0
12,Brownie,Dessert,11.81
25,Veg Burger,Burger,24.73
73,Ice Cream,Dessert,21.92
17,Mango Shake,Beverage,25.97
33,Pepperoni Pizza,Pizza,22.41
10,Biryani,Main Course,28.28
98,Veg Supreme,Pizza,23.47
23,Veg Supreme,Pizza,3.82
14,Cold Coffee,Beverage,19.58
8,Mango Shake,Beverage,15.79
5,Pepperoni Pizza,Pizza,5.58
38,Veg Supreme,Pizza,10.59
69,Veg Supreme,Pizza,20.62
58,Paneer Burger,Burger,9.43
55,Lemonade,Beverage,11.51
67,Butter Chicken,Main Course,5.24
66,Ice Cream,Dessert,16.95
56,Veg Burger,Burger,19.97
20,Cheesecake,Dessert,6.57
91,Brownie,Dessert,16.98
76,Brownie,Dessert,23.45
30,Cold Coffee,Beverage,22.49
86,Lemonade,Beverage,16.58
88,Mango Shake,Beverage,6.54
62,Cold Coffee,Beverage,19.66
38,Biryani,Main Course,3.84
16,Paneer Butter Masala,Main Course,16.27
74,Veg Supreme,Pizza,16.75
32,Fried Rice,Main Course,29.57
9,Chicken Burger,Burger,29.45
20,Pepperoni Pizza,Pizza,20.68
79,Lemonade,Beverage,16.23
6,Coke,Beverage,26.13
